METID,Name,Mass,Height,RT,Area,Score,Ions,EXPID,td,to,te,fio,fik,pH,tg,Temp,Mod,F,pHs,pHo,alpha1,alpha2
246,N6-Methyl-2prim-deoxyadenosine,265.1179,1887032,0.749,8327193,98.3,3,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
68,Nabumetone,228.1151,680938,16.695,5779849,99.64,6,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
191,Nadolol,309.1943,2481824,5.273,15042658,98.07,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
158,Nalidixic acid,232.0853,3998360,10.716,25156532,97.7,5,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
168,Naloxone hydrochloride,327.1473,563376,3.235,9358303,98.48,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
26,Naphazoline,210.1166,2803377,6.841,15952449,95.07,3,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
30,Naproxen,230.094,52683,14.926,346683,84.83,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
8,Nifedipine,346.1169,2832479,15.128,18795617,97.9,5,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
110,Niflumic acid,282.0622,1523720,16.516,12445670,97.39,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
35,Nimesulide,308.0474,49068,16.628,324786,73.84,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
167,Nitrendipine,360.1323,1000222,17.748,6667972,98.85,6,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
203,Nitrofurazone,198.0389,210244,4.108,1621184,98.77,5,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
176,Nizatidine,331.1142,2806489,0.906,20067843,96.9,5,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
40,Nortriptyline,263.1679,4271204,13.873,25195910,98.79,7,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
40,Nortriptyline,263.1678,9312650,13.65,48762555,98.9,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
274,O-acetyl-L-carnitine hydrochloride,203.116,1667560,0.749,6394393,98.78,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
274,O-acetyl-L-carnitine hydrochloride,203.1165,2082057,0.614,8849086,96.86,5,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
34,Olanzapine,312.1413,3763511,4.489,29598670,98.1,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
120,Opipramol dihydrochloride,363.2315,9730002,10.469,52248031,98.89,5,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
264,PNU 37883 hydrochloride,345.2783,7254770,16.046,46515409,99.41,5,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
52,Papaverine,339.147,5745495,8.969,29256333,99.7,6,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
92,Paracetamol,151.0635,379388,1.376,2968286,99.78,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
255,Pentoxifylline,278.1386,3609778,7.222,15985701,96.63,8,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
255,Pentoxifylline,278.1362,219921,4.377,1438291,76.67,2,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
290,Perindopril,368.2312,636012,11.231,6746283,99.13,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
290,Perindopril,368.2312,341270,10.671,2292672,99.54,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
69,Perphenazine,403.1488,9102739,13.067,52243298,88.33,5,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
20,Phenacetin,179.0961,2101573,8.14,13672092,88.03,5,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
16,Phenazone,188.095,4975013,5.833,33271326,98.86,5,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
16,Phenazone,188.0918,40466,0.614,266624,86.86,3,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
21,Phenylalanine,165.0795,92625,1.174,530464,72.81,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
48,Phenylbutazone,308.1527,157449,19.182,1121469,94.7,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
73,Physostigmine,275.1637,2451189,5.43,17234595,98.78,3,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
76,Pindolol,248.153,3055398,4.937,22604497,97.18,5,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
58,Pioglitazone,356.1197,5040828,9.506,24577629,98.69,5,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
41,Prazosin,383.1593,10252730,8.095,49160412,99.56,5,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
207,Prednisolone,360.1903,407281,10.85,2087462,83.59,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
111,Probenecid,285.1038,168592,16.225,1086670,99.13,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
115,Procaine,236.1529,2099734,1.936,31797752,97.87,3,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
282,Prochlorperazine,373.1383,5942013,13.358,32463775,98.68,6,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
65,Promethazine,284.1351,6697085,13.09,37978497,98.31,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
65,Promethazine,284.1352,8098111,12.731,45381532,98.33,5,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
27,Propafenone hydrochloride,341.1996,8975109,13.672,52416084,98.33,3,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
27,Propafenone hydrochloride,341.1996,268471,9.304,1674496,80.99,3,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
156,Propranolol hydrochloride,259.1576,5015651,10.76,26940753,98.66,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
150,Propyphenazone,230.1423,7637345,11.88,49319840,98.65,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
227,Purine,120.0436,28120,13.56,307086,72.65,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
128,Pyrilamine maleate,285.184,59813,6.393,462493,85.89,2,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
210,Pyrimethamine,248.0832,3617934,9.506,20054305,98.09,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
43,Quinidine,324.1838,3889182,5.318,23333899,99.28,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
43,Quinidine,324.1843,2699324,4.915,17666127,97.73,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
180,Quinine,324.1838,3889182,5.318,23333899,99.28,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
180,Quinine,324.1843,2699324,4.915,17666127,97.73,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
260,RX 821002 hydrochlorie,234.1008,2433742,4.78,18007350,98.38,5,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
78,Ramipril,416.2311,438443,13.134,3568636,99.07,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
78,Ramipril,416.2311,797650,13,6617612,98.63,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
78,Ramipril,416.2315,1889967,12.664,20526173,97.91,5,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
88,Ranitidine hydrochloride,314.1416,1805748,1.376,27092008,97.55,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
71,Reserpine,608.2733,6939477,14.926,36988498,99.28,5,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
211,Rifampin,822.3924,14200,17.927,109192,87.47,5,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
211,Rifampin,822.4058,4559135,17.457,26917100,98.54,9,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
257,Roxithromycin,836.5256,12631683,14.165,67046685,98.49,9,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
257,Roxithromycin,836.5239,420511,13.403,2020011,98.78,7,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
283,Rutoside,610.1535,23158,7.02,105183,94.66,6,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
13,Salicylic acid,138.0323,7193,15.508,54185,83.27,2,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
121,Selegiline hydrochloride,187.1362,1112999,6.326,8274784,98.49,3,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
259,Sildenafil citrate,474.2051,3511298,11.589,17051089,97.88,5,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
201,Sotalol hydrochloride,272.1214,49119,14.949,339859,78.7,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
201,Sotalol hydrochloride,272.1197,777081,1.421,10153412,98.6,6,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
235,Suberic acid,174.0892,94836,7.692,576853,85.64,5,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
235,Suberic acid,174.0892,38542,6.774,194431,83.3,5,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
81,Sulfacetamide,214.0417,214634,1.712,2182518,99.28,7,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
284,Sulfafurazole,267.0681,376041,8.431,2675928,98.91,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
55,Sulfaguanidine,214.0532,52415,0.771,323119,93.38,5,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
10,Sulfamerazine,264.0684,274046,3.302,2631170,98.81,6,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
206,Sulfamethazine,278.0843,637469,4.377,4254002,97.17,7,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
56,Sulfathiazole,255.0137,148541,3.168,1662239,98.63,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
112,Sulfinpyrazone,404.12,3579626,15.531,23565537,98.63,8,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
205,Sulfisoxazole,267.0681,376041,8.431,2675928,98.91,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
63,Telmisartan,514.2373,14862676,13.202,87395959,99.29,6,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
187,Terazosin hydrochloride dihydrate,387.1911,6251726,7.042,27990137,99.24,5,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
256,Terbinafine hydrochloride,291.1989,10690938,16.113,69066315,99.6,5,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
170,Terfenadine,471.3142,17749839,18.353,126155464,99.26,5,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
186,Thiabendazole,201.0364,2044923,3.414,19657167,98.1,5,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
172,Thiamphenicol,355.0048,308671,5.049,1928303,99.15,8,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
18,Thiopental,242.1083,217798,9.036,1358769,70.92,2,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
118,Thioridazine,370.154,9694245,16.046,62423669,98.88,6,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
190,Tilmicosin,868.5499,23949,11.723,126433,81.24,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
190,Tilmicosin,868.5657,467955,11.432,2333516,99.33,5,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
190,Tilmicosin,868.567,6042902,11.186,28692088,98.3,7,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
190,Tilmicosin,868.5666,822121,10.939,4924901,98.58,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
100,Tolazoline hydrochloride,160.1003,2874440,1.757,27956721,98.96,3,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
33,Tolbutamide,270.1042,395063,14.03,2330116,98.29,6,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
83,Torasemide,348.1259,1637776,10.895,7748731,97.61,6,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
254,Trimetazidine dihydrochloride,266.1616,1675195,11.007,9452493,78.34,3,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
254,Trimetazidine dihydrochloride,266.1635,2089502,1.555,27714031,97.72,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
164,Trimethoprim,290.1382,4362805,5.139,29186465,98.42,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
141,Tryptophan,204.0908,37855,2.832,333843,84.99,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
143,Valsartan,435.2271,1247742,16.695,7217365,98.65,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
25,Verapamil,454.2834,16700884,13.985,93624531,99.31,7,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
11,Veratridine,673.3473,7575844,12.104,35739189,97.26,5,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
11,Veratridine,673.3461,40415,11.32,178663,95.77,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
37,Warfarin,308.1054,1381616,16.225,10383851,97.31,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
212,Xipamide,354.044,149113,14.837,906679,98.15,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
22,Xylometazoline,244.1944,9060495,12.709,54562994,98.95,3,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
75,Yohimbine,354.1926,2676901,13.829,14475518,89.12,5,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
75,Yohimbine,354.1949,2115229,8.431,13091983,97.49,6,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
275,aprepitant,534.1505,456469,19.943,2630968,98.75,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
276,ezetimibe,409.1503,21366,17.39,132233,74.19,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
270,levofloxacin hemihydrate,361.144,3937126,5.833,21849555,98.77,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
295,pantoprasole sodium,383.0744,67273,12.149,378387,91.67,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
295,pantoprasole sodium,383.0757,88334,9.416,408581,98.18,3,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
280,rifamycin SV sodium salt,697.3068,65447,17.591,472477,95.97,6,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
293,rivanolum,253.1219,5469677,8.857,28852905,98.44,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
281,spiramycin,842.5145,1760095,9.439,9953476,98.88,7,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
279,troleandomycin,813.4507,68459,16.584,367175,98.96,5,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
277,tylosin tartrate,915.5194,19454,15.912,102234,93.67,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
277,tylosin tartrate,915.5177,82359,13.269,571427,94.86,5,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
277,tylosin tartrate,915.5209,6521666,12.619,67542042,96.69,9,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
277,tylosin tartrate,915.5186,90596,11.611,682722,93.32,4,1,2.1,0.552,0.04,0.05,0.8,1,30,25,ACN,0.5,2.5,2.494082146,0.578732998,1.749748313
188,1-Benzylimidazole,158.0846,1294381,4.505,11685205,86.62,5,10,2.1,0.552,0.04,0.05,0.8,1,30,25,MeOH,0.5,2.5,2.483991646,0.427925458,1.544093392
233,1-Methyl-L-histidine,169.0851,111506,0.553,501889,86.54,3,10,2.1,0.552,0.04,0.05,0.8,1,30,25,MeOH,0.5,2.5,2.483991646,0.427925458,1.544093392
102,1-Methyladenosine,281.1128,1039839,0.62,7343454,98.46,4,10,2.1,0.552,0.04,0.05,0.8,1,30,25,MeOH,0.5,2.5,2.483991646,0.427925458,1.544093392
177,1p3-Diphenyl-2-propenone,208.0892,1087977,23.661,7478195,97.75,4,10,2.1,0.552,0.04,0.05,0.8,1,30,25,MeOH,0.5,2.5,2.483991646,0.427925458,1.544093392
261,2-BFI hydrochloride,186.0797,4209429,7.006,30047980,97.98,3,10,2.1,0.552,0.04,0.05,0.8,1,30,25,MeOH,0.5,2.5,2.483991646,0.427925458,1.544093392
192,2-Nitrobenzoic acid,167.0227,8777,4.795,77108,78.19,3,10,2.1,0.552,0.04,0.05,0.8,1,30,25,MeOH,0.5,2.5,2.483991646,0.427925458,1.544093392
105,3-Hydroxybenzoic acid,138.0325,13799,21.853,86593,82.22,2,10,2.1,0.552,0.04,0.05,0.8,1,30,25,MeOH,0.5,2.5,2.483991646,0.427925458,1.544093392
193,3-Nitrobenzoic acid,167.0227,8777,4.795,77108,78.19,3,10,2.1,0.552,0.04,0.05,0.8,1,30,25,MeOH,0.5,2.5,2.483991646,0.427925458,1.544093392
181,4-Hexylbenzoic acid,206.1307,288841,25.939,2052804,87.18,4,10,2.1,0.552,0.04,0.05,0.8,1,30,25,MeOH,0.5,2.5,2.483991646,0.427925458,1.544093392
194,4-Pentylbenzoic acid,192.1156,10663,26.318,65165,74.23,3,10,2.1,0.552,0.04,0.05,0.8,1,30,25,MeOH,0.5,2.5,2.483991646,0.427925458,1.544093392
97,5-Phenylvaleric acid,178.0984,25747,20.781,195731,77.81,3,10,2.1,0.552,0.04,0.05,0.8,1,30,25,MeOH,0.5,2.5,2.483991646,0.427925458,1.544093392
135,AGN192403 hydrochloride,153.1513,8378,13.815,112180,96.65,3,10,2.1,0.552,0.04,0.05,0.8,1,30,25,MeOH,0.5,2.5,2.483991646,0.427925458,1.544093392
135,AGN192403 hydrochloride,153.1514,14994,13.145,259681,98.42,3,10,2.1,0.552,0.04,0.05,0.8,1,30,25,MeOH,0.5,2.5,2.483991646,0.427925458,1.544093392
135,AGN192403 hydrochloride,153.1515,33234,12.699,554701,99.03,3,10,2.1,0.552,0.04,0.05,0.8,1,30,25,MeOH,0.5,2.5,2.483991646,0.427925458,1.544093392
135,AGN192403 hydrochloride,153.1519,1708318,12.252,14478537,98.89,3,10,2.1,0.552,0.04,0.05,0.8,1,30,25,MeOH,0.5,2.5,2.483991646,0.427925458,1.544093392
135,AGN192403 hydrochloride,153.1512,9977,11.158,93659,71.7,2,10,2.1,0.552,0.04,0.05,0.8,1,30,25,MeOH,0.5,2.5,2.483991646,0.427925458,1.544093392
265,ARC 239 dihydrochloride,407.221,12975520,17.611,89057997,99.59,4,10,2.1,0.552,0.04,0.05,0.8,1,30,25,MeOH,0.5,2.5,2.483991646,0.427925458,1.544093392
133,Acebutolol hydrochloride,336.2066,82523,11.717,586017,88.58,6,10,2.1,0.552,0.04,0.05,0.8,1,30,25,MeOH,0.5,2.5,2.483991646,0.427925458,1.544093392
133,Acebutolol hydrochloride,336.2052,7367254,11.158,48192352,99.24,6,10,2.1,0.552,0.04,0.05,0.8,1,30,25,MeOH,0.5,2.5,2.483991646,0.427925458,1.544093392
286,Acenocoumarol,353.0903,1090496,22.165,8580433,97.43,4,10,2.1,0.552,0.04,0.05,0.8,1,30,25,MeOH,0.5,2.5,2.483991646,0.427925458,1.544093392
248,Acetazolamide,221.9883,6241,2.652,63081,95.96,4,10,2.1,0.552,0.04,0.05,0.8,1,30,25,MeOH,0.5,2.5,2.483991646,0.427925458,1.544093392
145,Acetylsalicylic acid,180.0439,7210,5.867,61702,82.02,3,10,2.1,0.552,0.04,0.05,0.8,1,30,25,MeOH,0.5,2.5,2.483991646,0.427925458,1.544093392
17,Acridine,179.0736,845740,7.675,5647567,87.06,2,10,2.1,0.552,0.04,0.05,0.8,1,30,25,MeOH,0.5,2.5,2.483991646,0.427925458,1.544093392
138,Agmatine sulfate,130.1218,779050,0.553,3162058,99.44,4,10,2.1,0.552,0.04,0.05,0.8,1,30,25,MeOH,0.5,2.5,2.483991646,0.427925458,1.544093392
125,Alprenolol hydrochloride,249.1733,6038868,16.606,48243416,98.63,4,10,2.1,0.552,0.04,0.05,0.8,1,30,25,MeOH,0.5,2.5,2.483991646,0.427925458,1.544093392
53,Aminophenazone,231.1401,4970311,14.887,34428666,74.81,5,10,2.1,0.552,0.04,0.05,0.8,1,30,25,MeOH,0.5,2.5,2.483991646,0.427925458,1.544093392
53,Aminophenazone,231.1376,1859504,4.393,20125101,97.83,5,10,2.1,0.552,0.04,0.05,0.8,1,30,25,MeOH,0.5,2.5,2.483991646,0.427925458,1.544093392
132,Amiodarone hydrochloride,645.0237,20742510,27.792,149797759,99.68,7,10,2.1,0.552,0.04,0.05,0.8,1,30,25,MeOH,0.5,2.5,2.483991646,0.427925458,1.544093392
49,Amitriptyline,277.1835,7296788,20.536,54963982,98.64,3,10,2.1,0.552,0.04,0.05,0.8,1,30,25,MeOH,0.5,2.5,2.483991646,0.427925458,1.544093392
131,Amlodipine besylate,408.1454,506288,21.674,3615141,97.88,7,10,2.1,0.552,0.04,0.05,0.8,1,30,25,MeOH,0.5,2.5,2.483991646,0.427925458,1.544093392
175,Amoxicillin trihydrate,365.1029,165916,5.13,1973723,90.05,4,10,2.1,0.552,0.04,0.05,0.8,1,30,25,MeOH,0.5,2.5,2.483991646,0.427925458,1.544093392
